Unnamed: 0	Sim	Year	Month	QM	ontNTS	ontNBS	erieOut	stlouisontOut	iceInd	lsdamR	saundershwR	ptclaireR	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	saunderstwR	cornwallR	summerstownR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	slonFlow_QM1	slonFlow_QM2	slonFlow_QM3	slonFlow_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4	forNTS	indicator	confidence	ontLevel	ontFlow	kingstonLevel	stlouisFlow	flowRegime	alexbayLevel	brockvilleLevel	ogdensburgLevel	cardinalLevel	iroquoishwLevel	iroquoistwLevel	morrisburgLevel	longsaultLevel	saundershwLevel	saunderstwLevel	cornwallLevel	summerstownLevel	lerybeauharnoisLevel	ptclaireLevel	jetty1Level	stlambertLevel	varennesLevel	sorelLevel	lacstpierreLevel	maskinongeLevel	troisrivieresLevel	batiscanLevel	freshetIndicator
1735	1736	2058	2	8	5731	431	5300	532	1	1.58414876	1.589603306	1.074272727	1.250287129	1.295485149	1.457405941	1.459168317	1.609910891	1.101990099	1.550554455	1.780475248	1.123772277	1.141831683	1.104881188	1.066326733	1.066326733	1.052683168	634.1511104896001	855.7191316879644	1041.9782988248053	1161.5444043275809	5299.0	5487.2503926804	5384.9935394304	5529.184020297012	512.2660082960001	745.3320116985873	773.7966552630671	1042.754807609644	5933.1511104896	6342.969524368365	6426.9718382552055	6690.728424624593	6830.792272346074	-1.0	1.0	74.46	629.0	74.42999999999999	680.2266008296	M	74.32	74.19	74.14	73.61	73.31	73.26	72.87	72.65	72.59	48.06	47.14	46.83	20.82	20.82	5.72	5.49	5.02	4.22	3.82	3.82	3.41	2.74	1.0
1736	1737	2058	3	9	6954	1473	5481	904	0	1.509975207	1.513553719	1.057669421	1.227514851	1.264207921	1.385148515	1.390306931	1.520970297	1.096356436	1.538386139	1.774940594	1.110237624	1.123069307	1.10570297	1.082158416	1.082158416	1.068613861	759.3036146496001	965.8890336423002	1107.1310065234209	1166.3469300581228	5300.0	5384.9935394304	5422.6759969404	5552.582001258412	762.465063296	785.8417162495873	1051.6399274672451	1511.2200809497986	6059.3036146496	6350.8825730727	6529.807003463821	6718.928931316535	6815.151178492525	-1.0	1.0	74.49	604.0	74.46	680.2465063296	M	74.36	74.26	74.21	73.74	73.51	73.47	73.15	72.96	72.91	47.94	47.1	46.82	20.78	20.78	5.65	5.42	4.95	4.17	3.77	3.77	3.36	2.69	1.0
1737	1738	2058	3	10	5948	530	5418	995	0	1.404123967	1.407884298	1.036421488	1.183455446	1.216831683	1.300950495	1.306356436	1.410861386	1.088336634	1.50550495	1.786346535	1.083722772	1.08990099	1.070594059	1.062584158	1.062584158	1.058306931	1304.6093381296	1374.442533365908	1357.5083036478093	1464.3508449246126	5481.0	5422.6759969404	5607.1904760304	5585.319498940099	908.722348296	1138.028782286587	1574.9453979315686	2127.8043916509178	6785.6093381296	6797.1185303063085	6964.698779678209	7049.670343864712	6810.659973540603	-1.0	1.0	74.49	609.0	74.46	699.8722348296	RC2	74.36	74.26	74.21	73.75	73.55	73.51	73.22	73.03	72.98	47.95	47.09	46.82	20.8	20.8	5.68	5.46	4.98	4.19	3.79	3.79	3.38	2.72	1.0
1738	1739	2058	3	11	6079	618	5461	904	0	1.281289256	1.284760331	1.02377686	1.109415842	1.131673267	1.199306931	1.196980198	1.279831683	1.074247525	1.414792079	1.658792079	1.055613861	1.059613861	1.04570297	1.029663366	1.029663366	1.016782178	1006.8129414896	1067.382125160564	1256.8741249752009	1309.6974155141477	5418.0	5607.1904760304	5582.6597918804	5725.183934796492	1212.935039496	1627.606795186427	2166.650423813129	2332.416695091036	6424.8129414896	6674.572601190964	6839.533916855601	7034.881350310639	6753.19158965403	-1.0	2.0	74.49	606.0	74.46	727.2935039496	RC2	74.37	74.27	74.23	73.81	73.63	73.6	73.35	73.17	73.13	47.9	47.04	46.8	20.86	20.86	5.78	5.55	5.08	4.27	3.87	3.87	3.46	2.78	1.0
1739	1740	2058	3	12	7973	2248	5725	1358	0	1.115082645	1.116553719	1.016694215	1.019841584	1.039435644	1.070871287	1.064089109	1.11	1.051237624	1.292851485	1.51749505	1.017168317	1.012623762	1.005811881	1.003920792	1.003920792	1.002861386	882.8515031295999	1111.246119594908	1205.5550694265926	1260.3968229401628	5461.0	5582.6597918804	5642.030792030399	5618.685434601971	1359.389393896	1978.0853606765072	2193.320414150657	2400.307732175008	6343.8515031296	6693.905911475308	6847.585861456992	6879.082257542133	6701.193194411698	-1.0	2.0	74.56	604.0	74.53	739.9389393896	RC2	74.45	74.37	74.33	73.96	73.82	73.79	73.6	73.46	73.42	47.84	46.97	46.77	20.89	20.89	5.83	5.6	5.12	4.31	3.92	3.92	3.5	2.81	1.0
1740	1741	2058	4	13	7586	1894	5692	1737	0	1.00985124	1.009446281	1.012355372	1.002831683	0.992207921	1.000910891	0.993425743	1.011277228	1.021247525	1.115594059	1.250643564	1.015485149	1.015544554	1.018861386	1.028	1.028	1.020663366	1759.1455962096002	1716.8648316106764	1626.04763352612	1649.6704117356812	5725.0	5642.030792030399	5699.6485449804	5757.512662837291	1976.879088896	2192.472368075508	2399.6821653114694	2401.4288718017087	7484.145596209601	7358.895623641076	7325.69617850652	7407.183074572972	6689.590769026951	-1.0	2.0	74.61	616.0	74.58	813.6879088896001	RC2	74.5	74.42	74.38	74.02	73.9	73.88	73.71	73.58	73.55	47.82	46.88	46.72	21.12	21.12	6.21	5.96	5.48	4.62	4.23	4.23	3.81	3.07	1.0
1741	1742	2058	4	14	6701	1164	5537	1425	0	0.970702479	0.967173554	1.00585124	0.971237624	0.97190099	0.975019802	0.967663366	0.975851485	1.004445545	0.997079208	1.017693069	1.004831683	1.005029703	1.011623762	1.024990099	1.024990099	1.01160396	1780.8667316496	1676.5566977705	1685.7907474867648	1751.381603473576	5692.0	5699.6485449804	5785.9351483304	5780.803066205252	1984.209343096	2253.266868371947	2293.424648016558	2339.6710049370013	7472.8667316496	7376.2052427509	7471.725895817164	7532.184669678827	6676.118625122876	-1.0	2.0	74.63	625.0	74.6	823.4209343095999	RC2	74.52	74.44	74.4	74.04	73.92	73.9	73.74	73.61	73.59	47.81	46.82	46.67	21.14	21.14	6.25	5.99	5.51	4.65	4.26	4.26	3.84	3.09	1.0
1742	1743	2058	4	15	6317	687	5630	1001	0	0.985206612	0.980471074	1.005016529	0.996683168	0.982514851	0.985455446	0.975217822	0.984910891	0.997326733	0.937970297	0.875247525	1.001089109	1.001207921	1.006693069	1.011871287	1.011871287	1.011316832	1383.7917469296	1454.746298782388	1586.1557537083108	1532.7959731812311	5537.0	5785.9351483304	5688.2885738204	5873.775083110731	1767.761316696	1952.0993478514672	2087.890112686437	2059.041898062779	6920.7917469296	7240.681447112788	7274.444327528711	7406.571056291963	6659.801450859876	-1.0	3.0	74.63	628.0	74.6	804.7761316696	RC2	74.52	74.43	74.39	74.03	73.9	73.88	73.72	73.58	73.56	47.81	46.78	46.63	21.07	21.07	6.13	5.88	5.4	4.55	4.16	4.16	3.75	3.01	1.0
1743	1744	2058	4	16	6111	455	5656	835	0	0.992206612	0.987735537	1.004942149	1.023336634	1.00060396	1.002049505	0.997118812	1.001415842	0.995227723	0.949445545	0.898623762	1.005960396	1.00980198	1.017138614	1.010148515	1.010148515	1.028158416	1124.0489356896	1325.1757773678842	1346.162454806855	1308.4153842952696	5630.0	5688.2885738204	5785.0791707404005	5809.738323319444	1286.3971726960003	1619.8810570306673	1713.811885645419	1659.1681033153898	6754.0489356896	7013.464351188284	7131.241625547255	7118.153707614714	6636.428476597019	-1.0	3.0	74.62	627.0	74.59	755.6397172696	RC2	74.5	74.41	74.37	74.0	73.88	73.86	73.7	73.57	73.54	47.8	46.79	46.64	20.91	20.91	5.87	5.63	5.15	4.34	3.94	3.94	3.53	2.84	1.0
1744	1745	2058	5	17	5863	266	5597	736	0	0.980413223	0.974123967	1.003743802	1.003950495	0.983633663	0.984920792	0.981910891	0.984079208	0.988930693	0.929118812	0.866762376	1.003990099	1.006227723	1.01160396	1.017683168	1.017683168	1.00680198	1007.6451524896	1095.573414141164	1129.2126922676937	1281.9286143334982	5656.0	5785.0791707404005	5791.3725825304	5827.47117379754	1227.978031696	1438.292033614467	1455.929040334874	1333.5577370750375	6663.6451524896	6880.6525848815645	6920.585274798093	7109.399788131039	6618.867797737573	-1.0	3.0	74.61	624.0	74.58	746.7978031696	RC2	74.5	74.41	74.37	74.01	73.89	73.86	73.71	73.58	73.55	47.77	46.77	46.63	20.88	20.88	5.82	5.58	5.11	4.3	3.9	3.9	3.49	2.8	1.0
1745	1746	2058	5	18	6255	560	5695	600	0	0.976966942	0.970173554	1.003570248	1.020257426	0.987920792	0.989019802	0.985376238	0.989069307	0.989584158	0.932990099	0.878732673	0.999415842	1.003445545	1.007633663	1.019673267	1.019673267	1.006277228	743.5886247695998	851.4330899652521	1083.2812497452098	1197.687947484808	5597.0	5791.3725825304	5720.4917414804	5770.4059992336925	1011.1567064960002	1155.639799075827	1112.047368342107	1020.1695320882944	6340.5886247696	6642.805672495652	6803.77299122561	6968.093946718501	6600.473362283757	-1.0	3.0	74.61	621.0	74.58	722.1156706496	RC2	74.5	74.41	74.37	74.01	73.89	73.87	73.72	73.59	73.57	47.76	46.77	46.63	20.8	20.8	5.68	5.46	4.98	4.19	3.79	3.79	3.38	2.72	1.0
1746	1747	2058	5	19	6091	427	5664	701	0	0.981157025	0.974338843	1.003652893	1.010970297	0.986980198	0.987970297	0.984475248	0.987772277	0.989970297	0.938118812	0.882326733	1.001455446	1.005653465	1.010623762	1.024287129	1.024287129	1.016168317	764.3019286496	1014.5190189067	1148.5143010901052	1183.879756317666	5695.0	5720.4917414804	5715.589274290401	5772.266864944452	798.673546496	861.0891395638271	835.0485148977883	766.5905208707577	6459.3019286496	6735.0107603871	6864.103575380506	6956.146621262118	6596.638245594046	-1.0	3.0	74.61	621.0	74.58	700.8673546496	RC2	74.5	74.41	74.37	74.01	73.89	73.87	73.72	73.59	73.57	47.77	46.77	46.63	20.72	20.72	5.55	5.33	4.86	4.09	3.68	3.68	3.28	2.63	1.0
1747	1748	2058	5	20	6169	550	5619	608	0	0.981553719	0.975975207	1.000892562	1.019227723	0.991138614	0.99150495	0.988613861	0.993653465	0.987277228	0.927039604	0.866029703	0.994188119	0.998178218	1.002712871	1.023643564	1.023643564	1.02450495	854.4355235695999	1022.179496255732	1093.5344760015116	1114.1249504291416	5664.0	5715.589274290401	5740.1343623904	5638.66720871678	776.2889664959998	775.431391207827	722.6135505471091	666.0558554601483	6518.4355235696	6737.768770546133	6833.668838391912	6752.792159145922	6554.462609600152	-1.0	3.0	74.61	619.0	74.58	696.6288966495999	RC2	74.5	74.41	74.37	74.01	73.89	73.87	73.72	73.6	73.57	47.75	46.76	46.62	20.7	20.7	5.52	5.3	4.83	4.06	3.66	3.66	3.25	2.6	1.0
1748	1749	2058	6	21	6460	792	5668	624	0	0.981826446	0.975586777	0.998801653	1.006069307	0.986980198	0.986980198	0.983227723	0.989653465	0.988029703	0.931039604	0.883792079	0.986009901	0.990158416	0.986158416	0.996673267	0.996673267	0.996138614	877.6943967696	979.509624116452	1032.5828352529693	1092.339537271125	5619.0	5740.1343623904	5583.7272295004	5619.359457358059	629.3229104959998	619.894805388627	590.2846855692795	569.9637926629501	6496.6943967696	6719.643986506852	6616.31006475337	6711.698994629184	6539.993753073513	-1.0	3.0	74.62	619.0	74.59	681.9322910495999	RC2	74.51	74.42	74.38	74.03	73.91	73.89	73.74	73.61	73.59	47.75	46.77	46.63	20.65	20.65	5.44	5.22	4.75	3.99	3.59	3.59	3.18	2.55	1.0
1749	1750	2058	6	22	6085	469	5616	647	0	0.990743802	0.983669421	0.997842975	1.029287129	1.004623762	1.004643564	0.995128713	1.004049505	0.990168317	0.935881188	0.87929703	0.983752475	0.991019802	0.987	0.986544554	0.986544554	0.99019802	938.8390634096	1000.486413703796	1069.3865576404748	1119.6855076611128	5668.0	5583.7272295004	5578.3294320304	5624.593201490227	615.2734544960001	587.0357340894273	567.5671818577143	538.8543371469544	6606.8390634096	6584.213643204196	6647.715989670875	6744.27870915134	6526.76010207587	-1.0	3.0	74.62	620.0	74.59	681.5273454496	RC2	74.51	74.42	74.38	74.02	73.9	73.88	73.72	73.6	73.58	47.76	46.77	46.63	20.64	20.64	5.42	5.2	4.74	3.98	3.57	3.57	3.17	2.54	1.0
1750	1751	2058	6	23	6336	719	5617	625	0	1.003338843	0.99492562	1.000471074	1.030762376	1.012861386	1.010574257	1.005029703	1.013940594	0.992762376	0.944841584	0.90149505	0.990475248	0.996910891	0.991247525	0.99249505	0.99249505	1.005485149	777.5007942096001	893.4106104614763	993.84056495011	1054.452302429471	5616.0	5578.3294320304	5642.9499533504	5611.365504749292	614.5807208959999	586.9321527779072	553.1390375612926	506.9064195089211	6393.5007942096	6471.740042491877	6636.79051830051	6665.817807178763	6485.12003248695	-1.0	3.0	74.62	619.0	74.59	680.4580720896	M	74.51	74.42	74.38	74.01	73.89	73.87	73.72	73.59	73.57	47.76	46.78	46.63	20.65	20.65	5.44	5.22	4.75	3.99	3.59	3.59	3.18	2.55	1.0
1751	1752	2058	6	24	6303	575	5728	479	0	1.017471074	1.010206612	1.001471074	1.040128713	1.023465347	1.022574257	1.015039604	1.022960396	0.998306931	0.971188119	0.962346535	0.998415842	1.008158416	1.001841584	1.003435644	1.003435644	1.014485149	865.6461335296	971.929375622748	1038.7830452961257	1058.5561810753916	5617.0	5642.9499533504	5633.361323810401	5608.861504796108	595.978170896	559.4986658679072	511.5976418960306	482.7577125242347	6482.6461335296	6614.879328973148	6672.144369106526	6667.417685871499	6454.841516204864	-1.0	3.0	74.62	620.0	74.59	679.5978170896	M	74.51	74.42	74.38	74.01	73.88	73.86	73.7	73.57	73.55	47.78	46.8	46.65	20.64	20.64	5.42	5.2	4.74	3.98	3.57	3.57	3.17	2.54	1.0
1752	1753	2058	7	25	5938	283	5655	489	0	1.020520661	1.013413223	1.001528926	1.032227723	1.023554455	1.020524752	1.01449505	1.023584158	0.998752475	0.97850495	0.970326733	0.998455446	1.004346535	0.998554455	1.002207921	1.002207921	1.002039604	833.9887206495998	929.9229427099	980.7075114527038	1083.8641435097331	5728.0	5633.361323810401	5657.237971330401	5619.239648623756	457.9382178960001	440.19753067330726	430.0889425802789	429.0626212717446	6561.9887206496	6563.284266520301	6637.945482783105	6703.103792133489	6440.801044665985	-1.0	3.0	74.61	634.0	74.58	679.7938217896	M	74.49	74.39	74.35	73.96	73.83	73.81	73.64	73.49	73.47	47.84	46.82	46.66	20.65	20.65	5.44	5.22	4.75	3.99	3.59	3.59	3.18	2.55	1.0
1753	1754	2058	7	26	6311	628	5683	451	0	1.032429752	1.026528926	1.002933884	1.042366337	1.032188119	1.029306931	1.021554455	1.030326733	1.001673267	0.996574257	1.009524752	0.998079208	1.002643564	0.997118812	0.98350495	0.98350495	1.001693069	668.4236958895999	774.3373529188041	936.2835156211816	1066.531756426147	5655.0	5657.237971330401	5631.5477276404	5620.784199743132	467.165369896	449.0481610397073	443.0480156675876	436.4109738842444	6323.4236958896	6431.575324249205	6567.831243261581	6687.315956169279	6427.3684515772975	-1.0	3.0	74.61	633.0	74.58	679.7165369896	M	74.49	74.39	74.35	73.96	73.83	73.81	73.64	73.48	73.46	47.84	46.83	46.67	20.65	20.65	5.44	5.22	4.75	3.99	3.59	3.59	3.18	2.55	1.0
1754	1755	2058	7	27	5820	174	5646	443	0	1.036256198	1.029520661	1.006338843	1.042435644	1.033336634	1.031475248	1.016059406	1.033029703	1.004554455	1.024821782	1.070475248	1.00749505	1.011752475	1.010673267	1.000346535	1.000346535	1.016227723	755.1522668496	921.14301597642	1055.7043942726543	1049.028567628199	5683.0	5631.5477276404	5635.4376416504	5583.856727532259	435.013386896	433.1811387991072	429.13260612049856	415.9700326267037	6438.1522668496	6552.69074361682	6691.142035923054	6632.885295160459	6420.005642805064	-1.0	3.0	74.59	636.0	74.56	679.5013386896	M	74.47	74.37	74.33	73.92	73.79	73.77	73.59	73.44	73.41	47.86	46.85	46.68	20.66	20.66	5.45	5.23	4.77	4.01	3.6	3.6	3.2	2.56	1.0
1755	1756	2058	7	28	5740	77	5663	415	0	1.046272727	1.039834711	1.008801653	1.04119802	1.040326733	1.035445545	1.020742574	1.036514851	1.005673267	1.037069307	1.105960396	1.013782178	1.01609901	1.018782178	1.010871287	1.010871287	1.009841584	645.3281501295999	838.036625501108	893.3687270067751	927.561066761323	5646.0	5635.4376416504	5592.0771800504	5604.727726111148	440.11511629600005	434.00740506418737	419.565960695881	429.2823461983462	6291.3281501296	6473.474267151508	6485.445907057175	6532.28879287247	6407.891749009951	-1.0	3.0	74.57	636.0	74.53999999999999	680.0115116296	M	74.45	74.35	74.31	73.89	73.76	73.74	73.56	73.39	73.36	47.86	46.86	46.69	20.66	20.66	5.45	5.23	4.77	4.01	3.6	3.6	3.2	2.56	1.0
1756	1757	2058	8	29	5727	51	5676	396	0	1.04646281	1.041421488	1.011	1.051079208	1.044712871	1.040089109	1.025940594	1.040227723	1.008029703	1.061940594	1.158584158	1.018188119	1.02039604	1.020039604	1.00550495	1.00550495	1.000227723	568.3080854496	680.5041690839801	775.3361262144823	883.0471758384274	5663.0	5592.0771800504	5620.4051955404	5586.701646903068	412.20246109600015	404.2364160195474	417.97440496300464	427.8512367340003	6231.3080854496	6272.58134913438	6395.741321754883	6469.748822741495	6390.317724208811	-1.0	3.0	74.55	639.0	74.52	680.2202461096	M	74.43	74.32	74.28	73.86	73.72	73.7	73.52	73.35	73.31	47.88	46.88	46.71	20.67	20.67	5.47	5.25	4.79	4.02	3.62	3.62	3.21	2.57	1.0
1757	1758	2058	8	30	5611	-38	5649	400	0	1.041991736	1.036636364	1.011132231	1.039069307	1.041752475	1.036623762	1.024019802	1.038148515	1.008128713	1.064267327	1.178940594	1.020752475	1.024693069	1.027514851	1.015465347	1.015465347	1.009148515	434.9897517296001	581.5808865804684	744.4878021139194	820.7581646250903	5676.0	5620.4051955404	5634.436946890401	5604.905720793779	390.169439296	408.0848886927872	420.5561688640315	426.2820249344532	6110.9897517296	6201.986082120869	6378.92474900432	6425.6638854188695	6381.317513890123	-1.0	3.0	74.52	641.0	74.49	680.0169439296	M	74.4	74.29	74.25	73.82	73.68	73.66	73.47	73.3	73.26	47.88	46.88	46.71	20.67	20.67	5.47	5.25	4.79	4.02	3.62	3.62	3.21	2.57	1.0
1758	1759	2058	8	31	5541	-135	5676	356	0	1.045942149	1.041586777	1.010438017	1.047207921	1.047227723	1.040128713	1.027019802	1.039178218	1.008564356	1.061019802	1.171663366	1.025118812	1.024990099	1.031772277	1.021534653	1.021534653	1.024673267	357.09995040959984	567.3317798739957	694.0693197739517	788.5538741158816	5649.0	5634.436946890401	5621.170445570399	5588.93027397166	416.6197814960001	426.5564603908273	430.70818014078986	450.16319048084	6006.0999504096	6201.768726764396	6315.239765344351	6377.484148087541	6370.164365430163	-1.0	3.0	74.49	638.0	74.46	679.6619781496	M	74.37	74.26	74.22	73.78	73.64	73.62	73.43	73.26	73.22	47.87	46.87	46.71	20.67	20.67	5.47	5.25	4.79	4.02	3.62	3.62	3.21	2.57	1.0
1759	1760	2058	8	32	5426	-208	5634	413	0	1.038917355	1.035438017	1.00877686	1.034683168	1.039306931	1.034940594	1.021237624	1.03350495	1.010188119	1.067019802	1.177752475	1.018118812	1.015584158	1.017534653	1.00150495	1.00150495	0.984693069	333.78114340959974	509.755665111796	656.7464215427115	728.2153838227285	5676.0	5621.170445570399	5612.5713385804	5610.295678300843	373.926366096	393.7076089405472	422.8694714800166	478.6717108412988	6009.7811434096	6130.926110682195	6269.317760123112	6338.511062123572	6361.886512944056	-1.0	3.0	74.46	643.0	74.42999999999999	680.3926366096	M	74.33	74.23	74.18	73.73	73.59	73.57	73.37	73.2	73.16	47.9	46.88	46.71	20.66	20.66	5.45	5.23	4.77	4.01	3.6	3.6	3.2	2.56	1.0
1760	1761	2058	9	33	5419	-229	5648	377	0	1.037909091	1.034016529	1.007677686	1.038891089	1.041029703	1.035554455	1.021435644	1.03350495	1.009811881	1.065138614	1.176673267	1.020277228	1.017980198	1.019405941	1.007762376	1.007762376	1.007544554	252.62633444959988	453.82491649938015	583.1009770735311	729.1069287735211	5634.0	5612.5713385804	5617.5931288604	5564.334597304932	427.6313378959999	446.7188938573071	496.2643968886277	546.4999032600674	5886.6263344496	6066.3962550797805	6200.694105933931	6293.441526078453	6355.118122702716	-1.0	3.0	74.43	637.0	74.4	679.7631337896	M	74.3	74.2	74.15	73.71	73.57	73.55	73.35	73.18	73.14	47.87	46.88	46.71	20.66	20.66	5.45	5.23	4.77	4.01	3.6	3.6	3.2	2.56	1.0
1761	1762	2058	9	34	5841	152	5689	330	0	1.031	1.026768595	1.007504132	1.02849505	1.032485149	1.025554455	1.01450495	1.025455446	1.010376238	1.062623762	1.170821782	1.01929703	1.017336634	1.020732673	0.997445545	0.997445545	1.008554455	225.24505816960004	402.710164576892	600.104801902514	741.0545421524646	5648.0	5617.5931288604	5584.4864199204	5606.421135686195	402.760766296	465.3604843941873	523.7034253601869	600.4595830769747	5873.2450581696	6020.303293437291	6184.591221822914	6347.47567783866	6351.852455740049	-1.0	3.0	74.41	640.0	74.38	680.2760766296	M	74.28	74.18	74.13	73.68	73.54	73.52	73.32	73.14	73.1	47.89	46.88	46.71	20.66	20.66	5.45	5.23	4.77	4.01	3.6	3.6	3.2	2.56	1.0
1762	1763	2058	9	35	5514	-117	5631	381	0	1.033760331	1.030578512	1.005198347	1.04870297	1.040237624	1.032405941	1.023821782	1.031574257	1.010920792	1.068792079	1.18770297	1.018267327	1.015039604	1.019653465	1.002712871	1.002712871	1.023405941	367.9480599695999	572.6712198711717	721.4360794339193	785.4781589089196	5689.0	5584.4864199204	5647.0373639904	5647.064253661123	402.1895870960001	479.29234621274713	567.6994532883407	621.7825748876721	6056.9480599696	6157.157639791572	6368.473443424319	6432.542412570043	6327.141515552436	-1.0	3.0	74.38	640.0	74.35	680.2189587096	M	74.25	74.14	74.09	73.63	73.49	73.46	73.27	73.09	73.05	47.89	46.88	46.71	20.66	20.66	5.45	5.23	4.77	4.01	3.6	3.6	3.2	2.56	1.0
1763	1764	2058	9	36	5364	-266	5630	338	0	1.019099174	1.015090909	1.004404959	1.00770297	1.017445545	1.014673267	1.004	1.015574257	1.009435644	1.059514851	1.16890099	1.011089109	1.004386139	1.002544554	0.986039604	0.986039604	0.979821782	342.5148706095998	539.801130720916	655.5863181117602	772.1891338838968	5631.0	5647.0373639904	5673.5211780104	5554.36520736814	460.8955466959999	554.7659387374672	612.2420813116628	669.8767284787475	5973.5148706096	6186.838494711316	6329.10749612216	6326.5543412520365	6310.478198373405	-1.0	3.0	74.35	634.0	74.32	680.0895546696	M	74.22	74.12	74.07	73.62	73.48	73.46	73.27	73.09	73.05	47.86	46.87	46.71	20.65	20.65	5.44	5.22	4.75	3.99	3.59	3.59	3.18	2.55	1.0
1764	1765	2058	10	37	5248	-358	5606	405	0	1.003561983	0.999909091	1.001090909	0.978435644	0.998742574	0.99739604	0.992930693	0.998	1.009940594	1.061386139	1.160237624	1.006544554	1.004237624	1.001128713	0.988514851	0.988514851	0.989217822	250.99997312959988	427.670018536908	609.2003043154657	774.4806247285626	5630.0	5673.5211780104	5544.6743547304	5630.884261372715	448.0680250960001	537.2301740843474	614.5436930372641	761.3081039120601	5880.9999731296	6101.191196547308	6153.874659045865	6405.364886101277	6281.407724415407	-1.0	3.0	74.31	635.0	74.28	679.8068025096001	M	74.19	74.08	74.04	73.58	73.44	73.41	73.22	73.04	73.0	47.87	46.87	46.7	20.64	20.64	5.42	5.2	4.74	3.98	3.57	3.57	3.17	2.54	1.0
1765	1766	2058	10	38	5071	-408	5479	429	0	1.003528926	0.999661157	1.001198347	1.000881188	1.002891089	1.001376238	0.996712871	1.002188119	1.007792079	1.047287129	1.137564356	1.009643564	1.004970297	1.002772277	0.984	0.984	1.003227723	138.63863128959997	381.1023119396445	611.3618619476927	768.8766474622629	5606.0	5544.6743547304	5592.4782153204	5503.724907581051	499.83851469600006	588.2562091550673	741.9169654770229	834.2604369589893	5744.6386312896	5925.776666670044	6203.8400772680925	6272.601555043314	6263.564672756292	-1.0	3.0	74.27	630.0	74.24	679.9838514696	M	74.14	74.04	73.99	73.54	73.4	73.37	73.18	73.0	72.96	47.84	46.86	46.7	20.65	20.65	5.44	5.22	4.75	3.99	3.59	3.59	3.18	2.55	1.0
1766	1767	2058	10	39	5168	-315	5483	373	0	0.992504132	0.988892562	0.999859504	0.985732673	0.992455446	0.996960396	0.98919802	0.997742574	1.006118812	1.041732673	1.120752475	1.003425743	0.995653465	0.992405941	0.97249505	0.97249505	0.991445545	121.6676175296003	406.62100832914825	622.4611775797831	831.8829997976012	5479.0	5592.4782153204	5466.3693346104	5552.041129224644	526.754210696	698.6791734222671	802.3657902474059	883.5572412434393	5600.667617529601	5999.099223649548	6088.830512190183	6383.924129022244	6252.097204427814	-1.0	3.0	74.23	627.0	74.2	679.6754210696	M	74.1	74.0	73.95	73.5	73.35	73.33	73.13	72.96	72.92	47.83	46.85	46.69	20.64	20.64	5.42	5.2	4.74	3.98	3.57	3.57	3.17	2.54	1.0
1767	1768	2058	10	40	5166	-368	5534	375	0	0.98668595	0.984016529	0.998652893	0.979059406	0.988594059	0.989079208	0.984069307	0.989079208	1.006633663	1.040574257	1.122435644	0.994524752	0.973990099	0.977613861	0.964059406	0.964059406	0.981782178	199.3785570496	458.9094349053401	714.9229264631797	889.1171723124561	5483.0	5466.3693346104	5489.7699203504	5439.693968836796	565.1897676960001	708.5186420096674	814.3302642011868	906.3284597994189	5682.3785570496	5925.27876951574	6204.692846813579	6328.811141149252	6244.790011384618	-1.0	3.0	74.19	623.0	74.16	679.5189767696	M	74.06	73.96	73.91	73.46	73.32	73.29	73.1	72.93	72.88	47.81	46.85	46.69	20.64	20.64	5.42	5.2	4.74	3.98	3.57	3.57	3.17	2.54	1.0
1768	1769	2058	11	41	5626	108	5518	401	0	0.981090909	0.976859504	0.997628099	0.972544554	0.980009901	0.983841584	0.979524752	0.984445545	1.006475248	1.026514851	1.093188119	0.996138614	0.989970297	0.983693069	0.971920792	0.971920792	0.987079208	189.63157172959995	502.4140340324682	737.1465773406387	882.5711141808747	5534.0	5489.7699203504	5478.1622913104	5604.964069625708	543.395885696	698.2438998572674	820.6965761432732	868.2640506609524	5723.6315717296	5992.183954382868	6215.308868651039	6487.535183806584	6237.062882024516	-1.0	3.0	74.17	626.0	74.14	680.3395885696	M	74.04	73.94	73.89	73.43	73.28	73.26	73.06	72.89	72.84	47.82	46.84	46.68	20.64	20.64	5.42	5.2	4.74	3.98	3.57	3.57	3.17	2.54	1.0
1769	1770	2058	11	42	5060	-376	5436	437	0	0.984702479	0.97985124	0.997677686	0.988564356	0.988683168	0.991039604	0.987871287	0.991168317	1.008930693	1.016920792	1.081079208	0.995910891	0.988514851	0.983594059	0.968138614	0.968138614	1.003425743	463.6716900895999	706.5718672461242	860.7063496949877	1014.7056719551103	5518.0	5478.1622913104	5621.021338930401	5514.547634667756	574.615791896	733.7822228201073	804.1510961905308	802.7848692489941	5981.6716900896	6184.734158556525	6481.7276886253885	6529.253306622866	6236.597863496456	-1.0	3.0	74.13	623.0	74.1	680.4615791896	M	74.0	73.9	73.85	73.38	73.23	73.2	73.01	72.83	72.79	47.82	46.83	46.68	20.64	20.64	5.42	5.2	4.74	3.98	3.57	3.57	3.17	2.54	1.0
